codigo,descricao,gtin,preco,estoque
546907,BISC DOMELLY 280G ROSCA BAUNILHA,7898088105013,4.99,160000
546908,BISC DOMELLY 280G ROSCA COCO,7898088105068,4.99,433000
546909,BISC DOMELLY 280G ROSCA MILHO,7898088105044,4.99,119000
546910,BISC DOMELLY 670G CHOCO,7898088102036,11.99,0
546916,BISC DOMELLY 560G GLACEADO,7898088102043,8.99,105000
546947,WAFER TRENTO BITES 40G,7896306616136,5.49,180000
547181,BISCOITO ZEZE FOLHADO MACA E CANELA 190G,7896200053006,8.99,0
547429,BISC DOMELLY 300G MARIA,7898088104207,4.69,282000
547465,COOKIE MOSMANN 150G CHOC DINOSSAUROS,7896324273908,8.49,10000
547466,COOKIE MOSMANN 150G CHOC UNICORNIO,7896324273892,8.49,9000
547524,BISC RECH TORTUGUITA 120G 547524,7896058258639,2.99,10000
547560,BISC LT SANTA EDWIGES 150G,7896064204651,29.9,0
547687,BOLINHO BELIVE 40G BAUNILHA 547687,7898380410020,5.99,0
547738,COOKIES BAUDUCCO 96G MAXXI CHCO,7891962067629,5.99,32000
547853,BISC MARILAN 350G LEITE,7896003738582,7.99,0
547865,BISC ISABELA TORTINHAS 140G CHEESE CAKE,7896022086442,3.69,123000
547867,BISC LEITE MALTADO PIRAQUE 160G,7896024760319,4.99,0
548023,BISC BAUDUCCO 150G CHAMPAGNE,7891962035451,13.9,5000
548041,WAFER NESTLE BONO 110G CHOCOLATE,7891000372586,4.99,2000
548083,BISC ORQUIDEA TORTISSIMAS 75G,7896412853500,3.99,115000
548225,SEQUILHOS NAZINHA TRAD 100G COCO,7897042701230,5.99,17000
548226,SEQUILHOS NAZINHA TRAD 100G LEITE,7897042701223,5.99,16000
548515,WAFER GIRASSOL 60G LIMAO,7898016290880,1.49,4000
548516,BISC GIRASSOL ROSCA 250G CHOCO,7898016290590,4.49,91000
548517,BISC GIRASSOL ROSCA 250G BRIGADEIRO,7898016291030,4.49,139000
548518,BISC GIRASSOL ROSCA 250G LEITE,7898016290569,4.49,85000
548519,BISC GIRASSOL ROSCA 250G COCO,7898016290576,4.49,62000
548520,BISC GIRASSOL ROSCA 250G BAN/CANELA,7898016290583,4.49,8000
548541,BISC ZEZE CRICKER 280GR,7896200053105,9.49,0
548714,CHOC KINDER TRONKY 18G,8000500384763,3.99,126000
548871,BISC COOKIES VITAO 120G BANANA,7896063220065,12.9,6000
548977,SEQUILHOS NAZINHA ZERO 100G COCO,7897042701384,11.9,10000
548978,SEQUILHOS NAZINHA ZERO 100G BAUNILHA,7897042701360,11.9,6000
548979,SEQUILHOS NAZINHA ZERO 100G CACAU COCO,7897042701377,11.9,6000
548986,SEQUILHOS NATURALLIFE 180G LEITE,7896256065541,13.9,0
549015,BISC AMANT DALLAS 290G COCO,7896423703580,9.9,12000
549078,WAFFER NESTLE 110G GALAK,7891000372548,4.99,3000
549193,BISC DA VOVO 250G GROSTOLINE,7898129610445,14.9,3000
549207,BISC GIRASSOL 300G SORTIDO,7898016291047,4.49,13000
549208,BOLACHAO GIRASSOL 400G CALDA,7898016290644,6.99,2000
549209,BOLACHAO GIRASSOL 400G CHOCO,7898016290651,6.99,1000
549359,BISCOITO TRAKINAS 42G SABORES,7622210569585,1.99,0
549361,WAFFER HANUTA 22G,7898024398752,4.99,17000
549389,BANANINHA GRANFRUTALLE 30G 549389,7898947980027,2.49,26000
549427,BISC NEGRESCO 90G MORANGO,7891000376805,3.59,2000
549428,BISC NEGRESCO 90G CHOCO,7891000377130,3.59,37000
549429,BISC NEGRESCO 90G CLASSIC,7891000376768,3.59,237000
549497,BISC MARILAN PATRULHA CANINA 80G,7896003739312,2.49,74000
549569,BISC RECH BAUDUCCO 108G CHOCOLATE,7891962065878,2.39,1
549812,BISC RECH BONO 90G CHOCO,7891000376843,3.59,315000
549840,BISC RECH BAUDUCCO 108G BAUNILHA,7891962065908,2.39,539000
549841,BISC RECH BAUDUCCO 108G MORANGO,7891962065885,2.39,986000
550194,BISC RECH BAUDUCCO 108G CHOC,7891962065892,2.39,230000
550336,BISC GIRASSOL 100G TICTUCS,7898016291139,2.99,160000
550375,CHOCO BISCUIT BAUDUCCO 162G,7891962069418,19.9,0
550376,BISC AMANT BAUDUCCO 335G LEITE C/GOTAS,7891962068046,9.89,48000
550378,BISC AMANT BAUDUCCO 335G CHOCOLATE,7891962068022,9.89,26000
550379,BISC AMANT BAUDUCCO 335G LEITE,7891962068039,9.89,33000
550401,BISC CHOCO BISCUIT 36G CHOC,7891962060361,4.49,48000
550405,BISC RECH PANTANITOS 130G BLACK,7896423705294,2.99,0
550446,CLUB SOCIAL SNACK 68G QUEIJO,7622210574695,5.99,30000
550463,BISC STA EDWIGES 100G PERSONAGEN 550463,7896064207973,3.99,0
550464,BISC STA EDWIGES 100G G PINTADIN 550464,7896064204576,3.99,0
550465,BISC STA EDWIGES 100G PERSONAGEN 550465,7896064207942,3.99,0
550466,BISC STA EDWIGES 100G PERSONAGEN 550466,7896064205207,3.99,0
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
550501,BISC ROSCA ISABELA 300G LEITE,7896022086930,6.99,58000
550502,BISC RECH BONO 90G DC LEITE,7891000376928,3.59,28000
550509,BISC POLVILHO SABOR 60G ACAFRAO,7898924857182,9.9,0
550521,BISC ROSCA ISABELA 300G COCO,7896022086954,5.99,84000
550522,BISC ROSCA ISABELA 300G CHOC,7896022086947,6.99,46000
550570,ALFAJOR NEGRO 60G,749355818846,7.99,828000
550773,CLUB SOCIAL SNACK 68G PIZZA,7622210574657,5.99,3000
550853,BAUD BARRINHA 25G GOIABA,7891962003962,1.99,220000
550974,COOKIES PIRAQUE 80G ORIGINAL,7896024760876,4.49,98000
551081,COOKIES BAUDUCCO 60G ORIGINAL,7891962054810,2.99,590000
551082,COOKIES BAUDUCCO 60G CHOC,7891962054476,2.99,650000
551125,PANETONE PARATI 400G BRIGADEIRO,7896004009049,19.9,5000
551128,COOKIES PIRAQUE 80G CHOCOLATE,7896024760883,4.49,79000
551184,BISC PARATI CARTOON 110G CHOC BCO,7896004009087,2.69,988000
551192,BISC RECH PANTANITOS 130G CHOC/MOR,7896423705300,2.99,0
551246,BISC STA EDWIGES 100G SEQUILHOS,7896064209045,3.99,0
551247,BISC STA EDWIGES 100G TRADICIONAL,7896064205504,3.99,0
551249,BISC STA EDWIGES 100G COOKIES,7896064205702,4.99,0
551424,TORRAD SPECIALITA 220G ALHO,7899903403338,12.9,1000
551425,TORRAD SPECIALITA 220G TOMATE,7899903403345,12.9,0
551426,BISC SPECIALITA 220G BAMB BRANCO,7899903403369,12.9,4000
551427,BISC SPECIALITA 220G CASADINHO,7899903403376,12.9,1000
551429,BISC SPECIALITA 220G PALITO CHOC,7899903403383,12.9,2000
551430,BISC SPECIALITA 220G JUJU,7899903403413,12.9,3000
551431,BISC SPECIALITA 220G CHOCOFESTA,7899903403420,12.9,0
551435,BISC ESTACAO PAO 220G MORENINHA,7899903403680,12.9,2000
551489,BISC PANTANITOS 130G CHOC/CHOC,7896423705287,2.69,0
551494,BISC RECH BONO 90G LIMAO,7891000376881,3.59,4000
551595,BISC COBERTO OREO 105G,7622210575883,9.99,0
551688,TORRADA BAUDUCCO 128G AZEITE ERVAS,7891962058733,7.99,1000
551776,BISC OREO 18G,7622210530073,1.99,453000
551790,PIT STOP SALGADO 60G QUEIJO PROVOLONE,7896003739626,3.99,2000
552069,BISC ZEZE 200G DOCE FOLHADO,7896200053112,5.99,77000
552094,BISC ORQUIDEA 320G AGUA E SAL,7896412852107,7.99,19000
552096,WAFER ORQUIDEA 100G CHOCO/BRANC,7896412851773,3.19,47000
552119,BISC CHOCOCOOKIES NESTLE 120G CHOC,7891000381588,9.9,4000
552128,BISC RECH BONO 90G COCO,7891000377017,3.59,0
552204,BISC PIT STOP 80G PASTEL CARNE,7896003739602,3.99,0
552218,COOKIE BELIVE 67G,7898380412307,8.99,0
552219,BISC FIT FOOD 90G ARROZ,7898649351798,9.9,0
552250,BISC BEIJO DE MEL 250G TRAD,7897426030727,4.49,8000
552251,BISC ROSQUINHAS GLACEADOS 250G COCO,7897426030772,3.99,2000
552253,BISC BEIJO DE MEL 250G CACAU,7897426030710,4.49,5000
552256,BISC ROSQUINHAS 300G COCO,7897426015007,4.49,3000
552257,BISC ROSQUINHAS 300G LEITE,7897426020490,4.49,6000
552258,BISC ROSQUINHAS 300G MILHO VERDE,7897426015076,4.49,0
552259,BISC ROSQUINHAS 300G NATA,7897426015014,4.49,2000
552260,BISC ROSQUINHAS 300G CHOCO,7897426015021,4.49,3000
552262,BISC BEIJO DE MEL 250G MARACUJA,7897426030758,4.49,0
552264,BISC SALKIN 60G QUEIJO PROVO,7897426030796,1.69,0
552265,BISC SALKIN 60G CEBOLA E SALSA,7897426030802,1.69,5000
552283,BISC RECH 7 BELO 130G,7896058259384,3.99,0
552284,BISC RECH AMOR SINGS 130G,7896058259391,3.49,0
552307,BISC POLVILHO SABOR 80G ESPINAFRE,7898924857168,9.9,0
552425,BISC ORQUIDEA 320G LEITE,7896412852244,7.99,26000
552434,BISC DOMELLY 560G ROSCA COCO,7898088102012,8.99,95000
552460,BISC TRICKS 110G CHURRASCO,7898045270310,2.69,82000
552468,BISC GERMANI SUZI CROCK 200G BACON,7898045270297,4.99,58000
552484,BISC CHOCO SOY 30G TRADICIONAL,7896043031308,3.99,0
552550,MERENGUE DA COLONIA 120G,7896181702320,9.9,4000
552565,BISC CHOCOCOOKIES NESTLE 120G AVELA,7891000381625,6.99,8000
552579,TORRADA MAGIC TOAST 110G CACAU,7896003739770,6.99,109000
552618,BISC DA VOVO 300G NATAL,7898129610940,13.9,0
552625,BISC ORQUIDEA 320G INTEGRAL 53,7896412852220,8.99,10000
552651,BISC PIT STOP 137G ORIGINAL,7896003739404,5.99,18000
552725,ALFAJOR BLANCO 60G,7730303006678,7.99,403000
552747,BISC JASMINE SOU SWEET 90G MAR/CHIA,7896283006494,6.99,17000
552822,PIT STOP SALGADO 60G CALAB ACEBOLADA,7896003739619,3.99,26000
552847,COOKIES BAUDUCCO 96G CARAMELO,7891962071619,5.99,51000
552851,WAFER ARCOR 80G 7 BELO,7896058259407,3.99,0
552913,TORRADA MAGIC TOAST MARILAN 110G,7896003739336,6.99,3000
553075,TRENTO ALLEGRO 26G,7896306624506,3.99,69000
553112,WAFER ORQUIDEA BOB 90G CHOCO/CROCANTE,7896412852589,2.99,14000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
553113,WAFER ORQUIDEA BOB 90G CHOCO/MORANGO,7896412852572,2.99,16000
553114,WAFER ORQUIDEA BOB 90G CHOCO/BAUNILHA,7896412852596,2.99,25000
553179,BISC RECH SAPECA 120G DC LEITE,7898045278880,2.49,0
553185,BISC PIT STOP 137G PAO CHAPA,7896003739428,5.99,11000
553293,BISC FIT FOOD 90G ARROZ MULTI,7898649351804,9.9,0
553294,BISC NATURALLIFE 140G COCO/CHOC,7896256065701,17.9,0
553350,TRENTO MOMENTOS CX 192G,7896306624650,15.9,18000
553416,BISC BAUDUCCO PAO DE MEL 30G,7891962073361,2.99,75000
553460,BISC CHOCOTRIO 90G BONO,7891000395509,10.9,46000
553523,WAFER AMOR SINGS 80G,7896058259414,3.49,0
553586,BISC PASSATEMPO FININHO 57G,7891000389096,2.49,0
553662,BISC ISABELA TORTINHAS 140G TRUFA/MORANG,7896022086459,3.69,131000
553725,BISC NATURALLIFE 140G MEL,7896256065695,17.9,0
553771,BISC KLAIN 210G CHOCO BOLA,7898963777908,9.49,21000
553999,WAFFER RECHEADO BIS AO LEITE C5,7622210576118,29.9,364000
554007,BISC HEPP 300G PAO DUO CHOC,7898283150863,12.9,6000
554074,BISC MARILAN AMANTEIGADO 280G NATA,7896003738926,9.9,61000
554098,WAFFER PIRAQUE 100G,7896024760678,3.69,6000
554099,BISC TORTINHAS CROSTATA 80G,7896022086985,2.99,623000
554109,BISC PIRAQUE MALTADO 85G,7896024761330,3.19,5000
554115,ALFAJOR NEGRO 60G SURPRISE,7730303004070,9.9,151000
554116,ALFAJOR NEGRO 60G COCO LATE,7730303002137,9.9,162000
554125,PALITINHO COROA 75G,7898045278385,3.99,18000
554126,BISC LEVIT 145G CACAU CEREAIS,7898045271942,3.99,0
554145,BISC GERMANI SUZI CROCK 200G QUEIJO,7898045270303,4.99,158000
554153,BISC ROSCA PARATI 250G BRIGADEIRO,7896004009872,5.99,422000
554154,BISC ROSCA PARATI 250G NATA,7896004009865,5.99,375000
554155,BISC ROSCA PARATI 250G CHOCOLATE,7896004009858,5.99,26000
554205,BISC SPECIALITA 120G GROSTOLI,7899903403826,11.9,2000
554241,WAFER MINUETO 81G LIMAO,7896004010007,2.69,822000
554244,WAFER MINUETO 81G BRIGADEIRO,7896004010014,2.69,686000
554245,WAFER MINUETO 81G CHOC/AVELA,7896004010038,2.69,623000
554246,WAFER MINUETO 81G CHOC/BAU,7896004010021,2.69,435000
554247,WAFER MINUETO 81G CHOCOLATE,7896004009988,2.69,744000
554248,WAFER MINUETO 81G MORANGO,7896004009995,2.69,683000
554249,BISC ROSCA PARATI 250G COCO,7896004009902,5.99,421000
554250,BISC ROSCA PARATI 250G LEITE,7896004009889,5.99,516000
554290,BISC DEL VOVO 160G GRISSINI TRAD,619205167779,10.9,54000
554291,BISC DEL VOVO 160G GRISSINI QUEIJO,619205167755,10.9,50000
554313,BISC DEL VOVO 250G LEITE COND,7898129610704,13.9,25000
554417,BISC BISKOKO BRANCO 220G,7899903403550,9.9,0
554490,BISC SOU SWEET 75G GRANOLA MEL,7896283007408,6.99,0
554546,BISC CHOCOCOOKIES GAROTO 100G,7891000403150,6.9,2000
554680,BISC ORQUIDEA 320G MARIA CHOCO,7896412852183,8.9,74000
554774,BISC KLAIN 240G MANT/CHOCOLATE,7908580200007,6.9,113000
554775,MERENGUE KLAIN 100G,7898963777991,6.9,32000
554777,BISC PALITO KLAIN 300G CHOCOLATE,7898912106179,13.9,40000
554804,WAFFER PIRAQUE 100G BRIGADEIRO,7896024760661,3.69,2000
554829,BISC ISABELA 350G CREAM CRACKER FEMENTACAO,7896022087074,7.99,32000
554985,COOKIE GAROTO 60G CROCANTE,7891000402856,3.99,8000
554987,BISC NESTLE 120G COOKIES BROWNIE,7891000397787,9.9,5000
555013,BISC SEQUILHOS NAZINHA 300G NATA,7897042701810,16.9,11000
555015,BISC LOWCUCAR 100G MINI MAISENA 555015,7896292003125,8.99,0
555016,BISC LOWCUCAR MINI MAISENA 100G INTE,7896292003170,8.99,0
555023,BISC GAROTO 60G CARIBE,7891000402894,3.99,1000
555066,BISC NAZINHA 300G SEQUILHOS LEITE,7897042701797,16.9,17000
555067,BROWNIE BELIVE 40G CHOCO/AVELA,7898380412697,8.99,0
555074,BISC BAUDUCCO 84G SPECULOOS CARAMELO,7891962076317,3.99,15000
555088,BISC AMANT BAUDUCCO 354G BANANA/CANELA,7891962076348,9.89,19000
555132,RICE CRACKER NATURALIFE 84G SABORES,7896256042863,11.99,0
555216,BISCOITO MILHO KLAIN 500G,7908580200014,12.9,14000
555217,BISC ROSQUINHA KLAIN 500G COCO,7908580200106,12.9,0
555218,BISCOITO KLAIN MAISENA 500G,7898963777007,12.9,10000
555226,BISC LOWCUCAR 100G MINI MAISENA 555226,7896292003163,8.99,0
555242,WAFFER PIRAQUE 100G CHOCOLATE,7896024760647,3.69,2000
555248,BISCOITO PIRAQUE 175G MAIZENA,7896024761651,4.99,0
555341,BISC NESTLE TOSTINES 150G ESPECIARIAS,7891000397961,5.99,12000
555377,BISC ROSQUINHA KLAIN 500G LEITE,7908580200113,12.9,4000
555378,BISC BAUDUCCO COOKIES 96G DENTADURA,7891962076676,5.99,39000
555391,BISC PIT STOP 98G TRUFADO,7896003739817,5.99,0
555392,MERENGUE DELICIAS VOVO 200G CHOCO BRANCO,619205167731,14.9,37000
555443,ALFAJOR DACOPRO 40G CREME DE AMENDOIM,7896181712640,8.99,5000
555522,ALFAJOR DA COLONIA 40G,7896181712602,5.99,17000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
555589,BISC PIT STOP 137G PIZZA,7896003739435,5.99,4000
555658,CLUB SOCIAL SNACK 115G CEBOLA E SALSA,7622210533326,8.99,135000
555660,CLUB SOCIAL SNACK 115G CHURRAS,7622210533296,8.99,6000
555802,BISC RANCHEIRO 300G CREAM CRACKER,7896253401489,7.99,0
555803,BISC RANCHEIRO ROSCA 300G BANANA CANELA,7896253401861,6.99,0
555804,BISC RANCHEIRO ROSCA 300G COCO,7896253401465,6.99,0
555805,BISC RANCHEIRO ROSCA 300G CHOCOLATE,7896253401472,6.99,0
555806,COOKIES RANCHIEIRO 60G CHOCOLATE,7896253401267,3.99,0
555807,WAFFER RANCHEIRO 78G MORANGO,7896253401557,2.99,0
555808,WAFFER RANCHEIRO 78G CHOCOLATE,7896253401564,2.99,0
555809,WAFFER RANCHEIRO 78G BAUNILHA,7896253401571,2.99,0
555810,BISC RANCHEIRO 90G BAUNILHA,7896253401366,2.99,0
555811,BISC RANCHEIRO 90G MORANGO,7896253401731,2.99,0
555812,BISC RANCHEIRO 90G CHOCCOCO,7896253401809,2.99,0
555813,BISC RANCHEIRO 90G CHOCOLATE,7896253401397,2.99,0
556028,ALFAJOR ODARA 25G,7898994498094,5.99,21000
556055,BISC NESTLE 78G MILK CHOCO,7891000402979,7.99,33000
556133,BISC STA EDWIGES 100G G PINTADIN 556133,7908427001286,3.99,0
556182,ALFAJOR NESTLE UN SABORES,7898972960018,5.99,84000
556232,BISC GAROTO CHOCOBISCUIT 78G,7891000402931,6.99,21000
556235,BISC PRETZEL GAROTO 80G,7891000441831,7.49,36000
556365,BISC ORQUIDEA 260G SORTIDO RECH,7896412853005,8.99,36000
556408,COOKIES PIRAQUE 80G LEITE,7896024761828,4.49,61000
556413,COOKIES BAUDUCCO 96G FINI,7891962076669,5.99,67000
556497,BISC ARROZ CAMIL 90G CHIA LINHACA,7896006779568,6.99,96000
556559,BISC ST ANTONIO 250G GOIABA,7897685911324,13.99,2000
556560,BISC ST ANTONIO 250G AMENDOIM,7897685911546,13.99,1000
556619,CLUB SOCIAL SNACK 68G CHURRAS NA BRASA,7622210533005,5.99,1000
556713,BISC KLAIN 500G MANTEIGUINHA C/CHOCOLATE,7898912106919,12.9,1000
556884,BISC PALITINHOS PAPAPA 20G TOM MANJ,7898969895064,6.89,0
556889,BISCOITO PAPAPA 60G,7898969895354,13.9,0
556901,BISC DENTICAO PAPAPA 36G VEGETAIS,7898994908760,21.9,0
556902,BISC DENTICAO PAPAPA 36G ABOB/MACA,7898994908777,21.9,0
557008,BISC DELICIAS DA VOVO 230G ORELINHA,7898129610933,14.9,30000
557010,BISC GIRASSOL ROSCA 250G NATA,7898016291474,4.49,2000
557165,BISC BAUDUCCO 30G,7891962077239,2.49,0
557181,BISC GERMANI 250G FOLHADO DOCE,7896274111404,7.99,0
557184,SEQUILHOS GIRASSOL 300G LEITE,7898016290620,4.99,5000
557191,BISC NATURATTA 60G FR VERMELHAS,7898965335137,13.9,0
557192,BISC NATURATTA 60G CHOC AMRG,7898965335106,13.9,0
557342,COOKIES VITAO 150G INT DIET BAN/CHOC,7896063220010,14.9,4000
557348,ROLINHO VITAO 30G MORANGO,7896063201385,7.99,5000
557349,ROSQUINHA VITAO DISNEY 60G CHOCOLATE S/ GLUTEN,7896063201422,8.9,6000
557350,ROSQUINHA VITAO DISNEY 60G LEITE,7896063201330,8.9,6000
557364,TORRADA GRAOS 130G S/GLUTEN,7898944830509,20.9,2000
557365,TORRADA TRAD 130G S/GLUTEN,7898944830493,20.9,2000
557405,WAFFLE MOINHO WAFRES 28G,7898945660198,2.99,0
557506,COOKIES BAUDUCCO 100G CHOCO,7891962054490,5.99,0
557547,WAFFER PEDACOS DEL VOVO 250G,7898129610995,13.9,88000
557587,BISC DELIC VOVO 290G MERENGAO,618231533398,16.9,7000
557709,ALFAJOR DA VOVO 50G,619205167786,5.99,3000
557710,ALFAJOR VOVO 650G,619205167816,35.9,20000
557918,BISC RECH ISABELA TOONS 120G MOR,7896022087425,1.99,80000
557919,BISC RECH ISABELA TOONS 120G TORTINHA,7896022087432,1.99,83000
558005,BISC GIRASSOL 250G MARIA,7898016291436,4.49,70000
558015,BISC COOKIES VITAO 200G CAST,7896063233515,12.9,8000
558053,BISC GIRASSOL 250G CRACKER,7898016291412,4.49,163000
558054,BISC GIRASSOL 250G LEITE,7898016291443,4.49,10000
558055,BISC GIRASSOL 250G MARIA CHOCO,7898016291450,4.49,0
558061,BISC HOT CRACKER 100G PRESUNTO,7896004010564,5.99,4000
558062,BISC HOT CRACKER 100G PERU,7896004010595,5.99,44000
558063,BISC HOT CRACKER 100G PIZZA,7896004010571,5.99,49000
558133,BISC HEPP 250G LT COND,7898283150856,13.9,12000
558137,BISC GIRASSOL 250G MAIZENA,7898016291429,4.49,0
558152,BISC SEQUILHOS NAZINHA 300G LARANJA,7897042701827,13.9,19000
558153,BISC SEQUILHOS NAZINHA 300G COCO,7897042701803,13.9,11000
558157,BISC POLVILHO NAZINHA 150G PARMESAO,7897042700752,13.9,0
558159,WAFER ZERO VITAO 90G LIMAO,7896063285873,11.9,5000
558160,WAFER ZERO VITAO 90G CHOCO,7896063200579,11.9,4000
1 MERCADO FROZZA E FERNANDES LTDA - MT,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
TABELA DA LISTA DE PREÇO 1 / 1 / 1,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
Estado:  RIO GRANDE DO SUL  Valida até: 11/01/2026,1 MERCADO FROZZA E FERNANDES LTDA - MT,1MERCADOFROZZAEFERNANDESLTDA-MT,1.0,0
558162,BISC POLVILHO NAZINHA 140G QUEIJO,7897042701445,12.9,1000
558233,BISC DELICIAS DA VOVO 200G COOKIES,619205167830,15.9,26000
558305,BISC PROTEIN MOSMANN 25G CACAU,7896324284447,5.99,0
558342,BISC RECH ISABELA TOONS 120G CHOC,7896022087418,1.99,113000
558347,BISC COOKIES VITAO 60G CHOCO,7896063200852,8.99,0
558348,BISC COOKIES VITAO 60G GTS CHOC,7896063200814,5.99,0
558353,BISC COOKIES VITAO 120G LARANJA,7896063220034,12.9,7000
558373,BISC NESTLE TOSTINES 160G LT MALTADO,7891000413579,4.99,1000
558374,BISC NESTLE TOSTINES 93G ESPECIARIAS,7891000424834,5.99,6000
558375,COOKIES NESTLE 60G CHARGE,7891000420867,3.99,50000
558384,WAFER MINUETO 73G,7896004011165,2.69,18000
558386,BISC PARATI CARTOON 85G,7896004010649,1.99,1
558387,BISC HOT CRACKER 100G QUEIJO,7896004010557,5.99,14000
558388,BISC HOT CRACKER 100G REQUEIJAO,7896004010588,5.99,26000
558396,BISC SPECIALITA 200G ROSCA GRANULADA,7899903403741,12.9,13000
558398,BISC SPECIALITA 200G ROSCA NATA,7899903403703,12.9,7000
558424,BISC ZEZE MIGNON 60G QUEIJO,7896200052689,2.49,21000
558710,WAFER FOMITOS 80G,7898209651405,1.79,595000
558770,BISCOITO SANTA EDWIGES 100G SEQUILHOS /COCO,7896064205511,3.99,0
558928,BISC STA EDWIGES 100G PERSONAGEN 558928,7908427001293,3.99,0
558929,BISC TOSTINES 1KG NESTLE,7891000413937,29.9,0
558962,BISC PETIT SABLE SNACK 23G GOIABADA,7896415600712,3.69,0
558963,BISC PETIT SABLE SNACK 23G BANANA,7896415600729,3.99,30000
558964,BISC PETIT SABLE SNACK 23G CREAM CEBOLINHA,7896415600736,3.69,0
558965,BISC PETIT SABLE SNACK 23G ERVAS,7896415600743,3.69,0
558968,COOKIES VITAO CASTANHA PARA 120G,7896063220096,12.9,0
558969,BARRA DE FRUTA NATIKOS 30G,7898196550248,6.99,41000
559040,BISC NESTLE 130G CHARGE,7891000419939,5.99,1
559068,BISCOITO ARROZ JASMINE 90G S/G MULTIGRAOS,7896283007477,11.9,0
559145,BISC HEPP 250G POLVILHO LIMAO,7898911682209,13.9,10000
559154,SALG KLAIN PALITINHOS 138G BACON,7908580200861,5.99,48000
559173,BISC RECH VISCONTI 125G MORANGO,7891962036090,1.99,58000
559174,BISC RECH VISCONTI 125G CHOCOLATE,7891962036083,2.69,93000
559245,BISC NAZINHA STICK 30G PICANTE,7897042702121,5.99,4000
559246,BISC NAZINHA STICK 30G ERVAS FINAS,7897042702107,5.99,11000
559247,BISC NAZINHA STICK 30G MULTIGRAOS,7897042702114,5.99,6000
559248,BISC NAZINHA STICK 30G BEIJINHO,7897042702138,5.99,2000
559249,BISC COOKIES VITAO 60G TRAD,7896063200876,8.99,0
559251,BISC ROSQUINHAS NAZINHA 100G BANANA,7897042702084,11.9,0
559252,BISC ROSQUINHAS NAZINHA 100G AVELA,7897042702077,11.9,0
559354,BISC TEENS 37G AVELA,7896003739886,2.9,0
559355,BISC TEENS 37G BAUNY,7896003739893,2.9,0
559356,BISC TEENS 37G PACOCA,7896003740103,2.9,0
559357,BISC TEENS 37G CHOCO,7896003737349,2.9,0
559481,BISC LOWCUCAR 110G MARIA,7896292002982,8.99,0
559483,BISC NATURATTA 60G COCO,7898965335144,13.9,0
559484,COOKIESS/GL CACAU C/COB VITAO 80 GR,7896063285538,13.9,4000
559563,PASTA CHOC GALAK C/NEGRESCO 1.01KG NESTL,7891000349212,29.9,0
559670,BISC SPECIALITA 200G SUICO DOCE,7899903403352,12.9,0
559680,SNACK POLVILHO DOMELLY 40G TRAD,7898088105228,3.99,2000
559688,BISC NATURATTA 60G CHOC AMARGO,7898965335113,13.9,0
559724,BISC SEU DIVINO 120G CASADINHO,7898567350040,22.9,0
559773,ALFAJOR SEU DIVINO 40G,7898567351016,12.9,0
559943,BISCOITO CHOCO PRETZEL NESTLE 80G,7891000441046,7.49,31000
559955,BISC CLUB SOCIAL 141G CEBOLA CARAMELIZADA,7622202327087,6.49,107000
560112,COOKIE MOSMANN 150G 560112,7896324273885,8.49,10000
560113,COOKIE MOSMANN 150G 560113,7896324273878,8.49,12000
